,Ratings,Reviews
1160,4,"Writing this review after 7 days of heavy usage.

I purchased Tenda AC10, D-link 825 and TP-Link Archer C60 and none of them are upto the mark,

Tenda AC10 has range issues, though they claim that AC10 has beam-forming but not upto the mark

D-Link 825 has wifi drop issue, I tried 2 routers and they did not perform well. The router you get is made for Russia which was discontinued and Dlink customized the firmware and imported. The only advantage of this is it has USB drive which can help you..."
1161,4.3,"had no range with the present wifi. after connecting deco, the range and speed has been top notch. and it supports wifi 6. the activation was so simple and easy thanks to the deco app. no need of any extra knowledge for activation and no need to contact your broadband provider."
1162,4.3,great if you are looking for a great plug and play mesh router. stay away if you like to fiddle with settings a lot. took me 5 mins to set up and I have not touched it since
1163,4.7,"had no range with the present wifi. after connecting deco, the range and speed has been top notch. and it supports wifi 6. the activation was so simple and easy thanks to the deco app. no need of any extra knowledge for activation and no need to contact your broadband provider."
1164,4.1,"I have been using this router for the past 7 months, and all I can say is this-this router disconnects and randomly drops packets on 2.4Ghz. However, move to the 5Ghz band, it has performed admirably so far. Packets drops become a thing of the past, and no random disconnects anymore. I am running the latest official F/W, so this is not an issue of old F/W. So, if you are buying this and intend to use this for 802.11b/gnew line on the 2.4Ghz, I would recommend you to look for much cheaper alternativ..."
1165,4,Good product
1166,4.2,Best home router in this price point. signal range is pretty good . satisfied with the product.
1167,4.2,"This is the best WiFi router in this price range.Its cover my house properly . It connect with my alliance broadband without any problem.so it's a pretty good deal and thanks flipkart for one day delivery.
so I am very happy purchase this router."
1168,4,"Model- Archer C6(US)
Version- 3.20
Processor- MediaTek7621 Dual Core @880Mhz
RAM- 128MB DDR3

I have 1Gbps Connection. The upload and download speeds are as follows-

Lan-
Download- 980Mbps
Upload-990Mbps

Wi-Fi-

5Ghz(80Mhz width)-

Distance- 0-10mtr with direct line of sight

Download- 550Mbps
Upload- 600 Mbps

Distance- 20Mtr with 1 wall

Download- 400 Mbps
Upload-350Mbps

Distance -30 Mtr with 3 walls

Download- 10Mbps
Upload- 8Mbps


2.4Ghz(40Mhz width)

Distance- 0-10 mtr with Direct ..."
1169,4.6,"*********EDIT: Today is 8th March 2015, more than two years and it is still working fine, as it should be. Not a single issue.********
Have an internet connection at home and yet wondering how to connect those wi-fi gadgets to the world wide web?
Well....the solution is here. Just take out the ethernet cable(RJ-45) from your PC, plug it to the 'blue' slot of this little 'value for money' device, and voila...you are done.

Your home will become one of those 'elite' wi-fi hot spots! And neve..."
1170,4.2,"The best router...2021, i Really recommended this product.... best choice for faster internet"
1171,4.2,This router it seems is a basic gigabit router which can handle multiple devices at home and for home wifi. Speed has definitely increased as i wanted to be sure that my ISP was not bluffing about the advertised speed and my internet plan for which i am paying money.After I set this one up over the older router of the same company and was almost 7 years old (Tp Link 740 wrn 150) the speed has definitely increased almost about 3 times. While 5ghz speed is really good at a shorter distance near...
1172,3.8,"Wired connection gives excellent speed. WiFi range is also good, I get upto 200Mbps in the same room. I am using 200Mbps plan from BSNL Fiber. But speed drops if you are in a different room. Price is reasonable for a gigabit router. 2.4Ghz and 5Ghz both options are available in it. You can create separate network for each frequency or create a common network, the router decides the best suited frequency. Another nice function is, you can use it as a Repeater, just change the settings and conn..."
1173,3.9,I have bought this product in a hurry since I can get it delivered within a day with flipkart first. There was only 1 in stock and I was just in time in grabbing the opportunity. The range is fabulous and passes through more than 3 doors into my cabin. Am pleasantly surprised at the ease of use of the interface. The dual antenna coverage is really good. I am currently using it with ACT Broadband.
